U_Ga-4p,U_As-4p,Eg(eV)
0.35,3.88,1.5212469853749626
0.35,3.87,1.5180112464674398
0.36,3.87,1.5198532871516672
0.36,3.86,1.516617549671691
0.37,3.86,1.5184212157304522
0.38,3.86,1.5202545182558822
0.38,3.85,1.5169836676909974
0.39,3.85,1.5188169702459398
0.4,3.85,1.5206502729702995
0.4,3.84,1.5173794219360333
0.41,3.84,1.519337297881623
0.42,3.84,1.5211213808383897
0.42,3.83,1.517848788202103
0.43,3.83,1.5196328711528067
0.44,3.83,1.5214169541118445
0.44,3.82,1.518295651217339
0.45,3.82,1.520050883226241
0.45,3.81,1.5169269126490337
0.46,3.81,1.518682144822129
0.47,3.81,1.5205258069071486
0.47,3.8,1.5173699744857228
0.48,3.8,1.519198484021382
0.49,3.8,1.521026992657812
0.49,3.79,1.5178711609791389
0.5,3.79,1.5196996699348686
0.5,3.78,1.51651782476142
0.51,3.78,1.5183754232614566
0.52,3.78,1.520233021718046
0.52,3.77,1.5170728451520106
0.53,3.77,1.518792808047648
0.54,3.77,1.5206415372236133
0.54,3.76,1.5174890981960574
0.55,3.76,1.519337827903559
0.56,3.76,1.52118655730595
0.56,3.75,1.5180103389225983
0.57,3.75,1.5198324758480735
0.57,3.74,1.5166800362043495
0.58,3.74,1.5185021730730552
0.59,3.74,1.5203243100195434
0.59,3.73,1.5171718704098416
0.6,3.73,1.518994007392636
0.61,3.73,1.5209487653202398
0.61,3.72,1.517693253762344
0.62,3.72,1.5195333583657686
0.63,3.72,1.521373182265303
0.63,3.71,1.518118777774201
0.64,3.71,1.5199608026345057
0.64,3.7,1.516706398117461
0.65,3.7,1.518548422977124
0.66,3.7,1.5203904478334096
0.66,3.69,1.517141816865942
0.67,3.69,1.5189891724190265
0.68,3.69,1.5208365279710532
0.68,3.68,1.5175821134840004
0.69,3.68,1.5194294690423258
0.7,3.68,1.521276824600691
0.7,3.67,1.5180340515013642
0.71,3.67,1.5198849973275452
0.71,3.66,1.5166216509741988
0.72,3.66,1.5184770534149807
0.73,3.66,1.5203324558563391
0.73,3.65,1.5170792065757435
0.74,3.65,1.5189346089931024
0.75,3.65,1.520790011441292
0.75,3.64,1.5175368031993473
0.76,3.64,1.5193960025914544
0.77,3.64,1.5212552019832644
0.77,3.63,1.51800194895673
0.78,3.63,1.5198611483389213
0.78,3.62,1.5166114531059431
0.79,3.62,1.5184697124533013
0.8,3.62,1.5203279717869795
0.8,3.61,1.517080672494638
0.81,3.61,1.518938931836868
0.82,3.61,1.5207441108008806
0.82,3.6,1.517502314385541
0.83,3.6,1.5193380252201762
0.84,3.6,1.5211737361564484
0.84,3.59,1.517931939661879
0.85,3.59,1.5197676505626312
0.85,3.58,1.5165511830826959
0.86,3.58,1.518391352712878
0.87,3.58,1.5202315223545584
0.87,3.57,1.5169824354497088
0.88,3.57,1.5188367136465604
0.89,3.57,1.520677181004774
0.89,3.56,1.517431174812684
0.9,3.56,1.5192716421663337
0.91,3.56,1.521112109439846
0.91,3.55,1.5179111888303387
0.92,3.55,1.5197623110154976
0.92,3.54,1.5165159335250158
0.93,3.54,1.5183670557101745
0.94,3.54,1.520218177951767
0.94,3.53,1.516971800406211
0.95,3.53,1.5188550867490083
0.96,3.53,1.5207186391329333
0.96,3.52,1.5174885616851528
0.97,3.52,1.5193521142074276
0.98,3.52,1.521230552148409
0.98,3.51,1.5180457713836581
0.99,3.51,1.5199264994512092
0.99,3.5,1.5167417187210763
1.0,3.5,1.5186224467191396
1.01,3.5,1.5205031747643738
1.01,3.49,1.5173283308016159
1.02,3.49,1.5192248819397147
1.03,3.49,1.5211214331393923
1.03,3.48,1.5179367069574303
1.04,3.48,1.519833258148965
1.04,3.47,1.5166513473199483
1.05,3.47,1.5185367661569236
1.06,3.47,1.5204221849925468
1.06,3.46,1.5172975036259055
1.07,3.46,1.5190857401989
1.08,3.46,1.5209772751352484
1.08,3.45,1.5177923785102085
1.09,3.45,1.5196839134006668
1.09,3.44,1.5164990167347345
1.1,3.44,1.5183905516626546
1.11,3.44,1.520275461138981
1.11,3.43,1.517090465507519
1.12,3.43,1.5189654837620927
1.13,3.43,1.5208405021036708
1.13,3.42,1.5176555062719712
1.14,3.42,1.5195294952246896
1.15,3.42,1.5214112188429447
1.15,3.41,1.5181757123117001
1.16,3.41,1.5200574359272518
1.16,3.4,1.5168253423285645
1.17,3.4,1.518712526719386
1.18,3.4,1.520599711123866
1.18,3.39,1.5173624828238974
1.19,3.39,1.5192496672480298
1.2,3.39,1.5211368516721624
1.2,3.38,1.5178999356369332
1.21,3.38,1.5197952991479609
1.21,3.37,1.51655516329161
1.22,3.37,1.5184505268158455
1.23,3.37,1.520345890331386
1.23,3.36,1.5171172664255348
1.24,3.36,1.5190107953730887
1.25,3.36,1.5209043243042897
1.25,3.35,1.5176755826386774
1.26,3.35,1.5195691115813272
1.27,3.35,1.521476447538822
1.27,3.34,1.5182476808542444
1.28,3.34,1.520146954153119
1.28,3.33,1.5169181874520055
1.29,3.33,1.5188174607381075
1.3,3.33,1.5207270994318338
1.3,3.32,1.5175026195587082
1.31,3.32,1.5194056758568948
1.32,3.32,1.521242338667073
1.32,3.31,1.5179265875665588
1.33,3.31,1.5198460590554965
1.33,3.3,1.5165303081726251
1.34,3.3,1.5184497795524559
1.35,3.3,1.5203692510563669
1.35,3.29,1.5170493749012288
1.36,3.29,1.518946512526732
1.37,3.29,1.5208436501524814
1.37,3.28,1.5175279420287557
1.38,3.28,1.5194250796133326
1.39,3.28,1.521425267597086
1.39,3.27,1.5181170835678897
1.4,3.27,1.5200066457786447
1.4,3.26,1.5166984616256993
1.41,3.26,1.5185880238815497
1.42,3.26,1.5205300453382942
1.42,3.25,1.5172175941366162
1.43,3.25,1.5191275345095763
1.44,3.25,1.5210374749104427
1.44,3.24,1.5177250236842448
1.45,3.24,1.519634964075039
1.46,3.24,1.521545351540337
1.46,3.23,1.5182311205598988
1.47,3.23,1.5201583979729594
1.47,3.22,1.5168441670236905
1.48,3.22,1.5187714445028746
1.49,3.22,1.5206076853205763
1.49,3.21,1.5173870528039497
1.5,3.21,1.5192950087141057
1.51,3.21,1.521202964628314
1.51,3.2,1.5179914024140624
1.52,3.2,1.5199020809088206
1.52,3.19,1.5166813840996247
1.53,3.19,1.5185920625466278
1.54,3.19,1.5205027410564194
1.54,3.18,1.5172820442350643
1.55,3.18,1.519204201335019
1.56,3.18,1.5211181562498635
1.56,3.17,1.5178964911447794
1.57,3.17,1.5198096495350188
1.57,3.16,1.5165930190061274
1.58,3.16,1.5185095110830829
1.59,3.16,1.5204260031567798
1.59,3.15,1.5172093726303402
1.6,3.15,1.5191258647073775
1.61,3.15,1.5210446840819882
1.61,3.14,1.517828090934524
1.62,3.14,1.5197503692555943
1.62,3.13,1.516533776114855
1.63,3.13,1.5184560544332029
1.64,3.13,1.5203783327502347
1.64,3.12,1.517161881085943
1.65,3.12,1.5190834839827871
1.66,3.12,1.5210050869139045
1.66,3.11,1.517793521500371
1.67,3.11,1.5197218414065863
1.67,3.1,1.516508694020881
1.68,3.1,1.518434504603737
1.69,3.1,1.520360315172927
1.69,3.09,1.5171471677992752
1.7,3.09,1.5190729783865922
1.71,3.09,1.5210052930529172
1.71,3.08,1.517790502736751
1.72,3.08,1.5197209609698072
1.72,3.07,1.5165061706477925
1.73,3.07,1.5184394183926035
1.74,3.07,1.5203696190535605
1.74,3.06,1.517157440331579
1.75,3.06,1.5190876409910787
1.76,3.06,1.521017841678609
1.76,3.05,1.5178077984211904
1.77,3.05,1.5197407362880828
1.77,3.04,1.5165285653304013
1.78,3.04,1.5184615031946316
1.79,3.04,1.5203944410339494
1.79,3.03,1.5171822701054491
1.8,3.03,1.5191167170827937
1.81,3.03,1.521050460630431
1.81,3.02,1.517840778835994
1.82,3.02,1.5197749338779076
1.82,3.01,1.516568079342031
1.83,3.01,1.5185026371943753
1.84,3.01,1.5204371950379585
1.84,3.0,1.517230340500701
1.85,3.0,1.519164898364807
1.86,3.0,1.5211039756818914
1.86,2.99,1.5178971114076234
1.87,2.99,1.5198349075769506
1.87,2.98,1.516628043293689
1.88,2.98,1.5185658394675463
1.89,2.98,1.520503635641287
1.89,2.97,1.5172992571348383
1.9,2.97,1.5192361708616713
1.91,2.97,1.5211730845862834
1.91,2.96,1.5179717755837623
1.92,2.96,1.519918542990092
1.92,2.95,1.5167148738715195
1.93,2.95,1.5186580090691693
1.94,2.95,1.5206011442227747
1.94,2.94,1.517397475137489
1.95,2.94,1.5193406103121463
1.96,2.94,1.52129251019618
1.96,2.93,1.5180866579191605
1.97,2.93,1.5200358249317307
1.97,2.92,1.5168299726547114
1.98,2.92,1.5187815005130385
1.99,2.92,1.5207296093528093
1.99,2.91,1.5175311576419346
2.0,2.91,1.5194792664326076
2.01,2.91,1.5214273752471763
2.01,2.9,1.5183301430811666
2.02,2.9,1.5203150471156182
2.02,2.89,1.5171160306919493
2.03,2.89,1.5191009346879678
2.04,2.89,1.521085838673475
2.04,2.88,1.5178868223623934
2.05,2.88,1.5198745569455818
2.05,2.87,1.5167024794430812
2.06,2.87,1.5186919696467958
2.07,2.87,1.5206814597766791
2.07,2.86,1.5174504292735045
2.08,2.86,1.5194643349229475
2.09,2.86,1.5214782407186638
2.09,2.85,1.5182874501760901
2.1,2.85,1.5203013559192335
2.1,2.84,1.517110565126717
2.11,2.84,1.5192399944644135
2.12,2.84,1.521312424620099
2.12,2.83,1.5181211778130703
2.13,2.83,1.5201936079746454
2.13,2.82,1.5170023613001096
2.14,2.82,1.5191288316104923
2.15,2.82,1.5211903840094156
2.15,2.81,1.518057765042419
2.16,2.81,1.5201193175088572
2.16,2.8,1.5169177461440961
2.17,2.8,1.5189622256168709
2.18,2.8,1.5210067057660654
2.18,2.79,1.5178710131354887
2.19,2.79,1.5199154921946865
2.19,2.78,1.5167798001466233
2.2,2.78,1.518545683981493
2.21,2.78,1.5203912397136983
2.21,2.77,1.5173851202727409
2.22,2.77,1.519230676000935
2.23,2.77,1.5209953379643968
2.23,2.76,1.51782307123459
2.24,2.76,1.5196907076535446
2.24,2.75,1.5165184397642066
2.25,2.75,1.5183860755355463
2.26,2.75,1.5202537113068857
2.26,2.74,1.5173257276931211
2.27,2.74,1.5191192852886424
2.28,2.74,1.520912842945151
2.28,2.73,1.5177376777125517
2.29,2.73,1.519531235485109
2.3,2.73,1.5213247926428415
2.3,2.72,1.518357829238104
2.31,2.72,1.5202213035532919
2.31,2.71,1.516985177786661
2.32,2.71,1.5189331370072168
2.33,2.71,1.520815195497256
2.33,2.7,1.5176487244312358
2.34,2.7,1.5195307840773247
2.35,2.7,1.5214128427155775
2.35,2.69,1.51824637346013
2.36,2.69,1.5200366997210968
2.36,2.68,1.516871979497016
2.37,2.68,1.5188520045703817
2.38,2.68,1.520832029640851
2.38,2.67,1.5176673094075226
2.39,2.67,1.5196454232876004
2.39,2.66,1.516480852956028
2.4,2.66,1.518460964091136
2.41,2.66,1.5204410752262436
2.41,2.65,1.5172705013425087
2.42,2.65,1.5192470384506267
2.43,2.65,1.5212235755744765
2.43,2.64,1.5180595933264418
2.44,2.64,1.5200361304716627
2.44,2.63,1.5168721482123104
2.45,2.63,1.5188679911219862
2.46,2.63,1.5208570683307192
2.46,2.62,1.5176845660684872
2.47,2.62,1.519673643260758
2.47,2.61,1.516516431958872
2.48,2.61,1.5185051126811715
2.49,2.61,1.52049379340232
2.49,2.6,1.517327135492542
2.5,2.6,1.5193158161966278
2.51,2.6,1.5213044968746852
2.51,2.59,1.518125803601876
2.52,2.59,1.5201156682977395
2.52,2.58,1.5169491188848638
2.53,2.58,1.518938983588799
2.54,2.58,1.5209288482836723
2.54,2.57,1.5177613698376982
2.55,2.57,1.5197508466246135
2.55,2.56,1.5165875747505666
2.56,2.56,1.518577051547084
2.57,2.56,1.5205582014060588
2.57,2.55,1.517391836336333
2.58,2.55,1.519383842633293
2.59,2.55,1.5213758488687423
2.59,2.54,1.5182094838270204
2.6,2.54,1.5202014900837064
2.6,2.53,1.517042757652884
2.61,2.53,1.519025568909644
2.62,2.53,1.5210083801682044
2.62,2.52,1.5178434480715652
2.63,2.52,1.5198241399173118
2.63,2.51,1.5166681519336165
2.64,2.51,1.5186493738693
2.65,2.51,1.5206305958136688
2.65,2.5,1.5174746078297083
2.66,2.5,1.5194558297717011
2.67,2.5,1.5215218485869793
2.67,2.49,1.5183656022421712
2.68,2.49,1.5203697009824944
2.68,2.48,1.5172134545039642
2.69,2.48,1.519217553201821
2.7,2.48,1.5212044960079745
2.7,2.47,1.518085616718333
2.71,2.47,1.5200832502592416
2.71,2.46,1.516964370861444
2.72,2.46,1.518952565327515
2.73,2.46,1.5209685130306818
2.73,2.45,1.5178359823244758
2.74,2.45,1.5198519302890818
2.74,2.44,1.5167193994366215
2.75,2.44,1.5187353473053455
2.76,2.44,1.5206961638905105
2.76,2.43,1.5175744581331456
2.77,2.43,1.5195811573530955
2.77,2.42,1.516459451526544
2.78,2.42,1.518459362756619
2.79,2.42,1.5204679285245004
2.79,2.41,1.517332219026186
2.8,2.41,1.5193407847738196
2.81,2.41,1.5213493505214533
2.81,2.4,1.518234759611262
2.82,2.4,1.520225303046424
2.82,2.39,1.5170892878258346
2.83,2.39,1.5190798312530887
2.84,2.39,1.5210703746903704
2.84,2.38,1.5179343594727008
2.85,2.38,1.5199249029040007
2.85,2.37,1.5167876371516869
2.86,2.37,1.5187769581446484
2.87,2.37,1.520766279143218
2.87,2.36,1.5176349174697155
2.88,2.36,1.5196242990969075
2.88,2.35,1.516493252763914
2.89,2.35,1.518482634394038
2.9,2.35,1.520472016019133
2.9,2.34,1.5173409696890152
2.91,2.34,1.5193302859202247
2.92,2.34,1.5213194241312766
2.92,2.33,1.5181883761958996
2.93,2.33,1.5201775144048524
2.93,2.32,1.5170464664798629
2.94,2.32,1.51903848631022
2.95,2.32,1.5210272152307742
2.95,2.31,1.517898058623977
2.96,2.31,1.5198867875328006
2.96,2.3,1.5167613124963237
2.97,2.3,1.5187508778237113
2.98,2.3,1.5207404431373226
2.98,2.29,1.5176114867388684
2.99,2.29,1.51960105204718
2.99,2.28,1.5164720956445734
3.0,2.28,1.5184594957914321
3.01,2.28,1.52044984588774
3.01,2.27,1.5173210971554536
3.02,2.27,1.5193114472561553
3.03,2.27,1.521301797348319
3.03,2.26,1.5181764657771684
3.04,2.26,1.5201660904910224
3.04,2.25,1.5170414924448754
3.05,2.25,1.5190311171583464
3.06,2.25,1.5210207418717456
3.06,2.24,1.517901124405681
3.07,2.24,1.5198929535183183
3.07,2.23,1.5167683415137176
3.08,2.23,1.5187601706208778
3.09,2.23,1.5207519997350567
3.09,2.22,1.5176302443096144
3.1,2.22,1.5196212891322478
3.1,2.21,1.5165013827976335
3.11,2.21,1.5184924276240164
3.12,2.21,1.5204898049802043
3.12,2.2,1.5173688312909723
3.13,2.2,1.519363171222552
3.14,2.2,1.5213575111203086
3.14,2.19,1.5182365374553397
3.15,2.19,1.520230877392404
3.15,2.18,1.517046428431319
3.16,2.18,1.5189903461681773
3.17,2.18,1.5209342639063264
3.17,2.17,1.5178441407656873
3.18,2.17,1.5197880584884167
3.18,2.16,1.516647573923473
3.19,2.16,1.5185944420237572
3.2,2.16,1.5205413100798963
3.2,2.15,1.5174242630768737
3.21,2.15,1.51943211810207
3.22,2.15,1.5213747075823485
3.22,2.14,1.5182572757351824
3.23,2.14,1.5201998651922213
3.23,2.13,1.5170824333224264
3.24,2.13,1.5190250227890059
3.25,2.13,1.5210600083258974
3.25,2.12,1.517922217184584
3.26,2.12,1.5198885428896507
3.26,2.11,1.5167507517953243
3.27,2.11,1.5187523448046272
3.28,2.11,1.5207236543477358
3.28,2.1,1.5176119032488768
3.29,2.1,1.5195832127738709
3.29,2.09,1.5164714617964616
3.3,2.09,1.5184427712162516
3.31,2.09,1.5203907552671339
3.31,2.08,1.5172793996783671
3.32,2.08,1.5192883732337887
3.33,2.08,1.5212973467892104
3.33,2.07,1.5181859911816495
3.34,2.07,1.5201977393893213
3.34,2.06,1.5170918523272845
3.35,2.06,1.5190999454228602
3.36,2.06,1.5211080385108224
3.36,2.05,1.5179993592346586
3.37,2.05,1.520014124084656
3.37,2.04,1.5169050668308859
3.38,2.04,1.5189198317155463
3.39,2.04,1.5209345965870908
3.39,2.03,1.5178255393504216
3.4,2.03,1.5198328889954102
3.4,2.02,1.5167260080772558
3.41,2.02,1.5187390870390345
3.42,2.02,1.5207521659906515
3.42,2.01,1.5176452850709317
3.43,2.01,1.5196650016313038
3.43,2.0,1.5165633394710532
3.44,2.0,1.5185756494694456
3.45,2.0,1.5205879594377152
3.45,1.99,1.5174882178730873
3.46,1.99,1.519500331921599
3.47,1.99,1.5215124459667537
3.47,1.98,1.5184107737948476
3.48,1.98,1.5204228878342891
3.48,1.97,1.5173261888862495
3.49,1.97,1.5193371353199185
3.5,1.97,1.5213480817563292
3.5,1.96,1.5182536212655187
3.51,1.96,1.5202645677035393
3.51,1.95,1.5171785515976672
3.52,1.95,1.5191886242881805
3.53,1.95,1.5211986969632378
3.53,1.94,1.5181058572847386
3.54,1.94,1.5201159299719524
3.54,1.93,1.5170230902822868
3.55,1.93,1.5190309940336628
3.56,1.93,1.5210438336026595
3.56,1.92,1.5179505275770586
3.57,1.92,1.5199633671510564
3.57,1.91,1.5168700611249917
3.58,1.91,1.5188905081969786
3.59,1.91,1.5209024260491808
3.59,1.9,1.5178152734630028
3.6,1.9,1.519827191305898
3.6,1.89,1.51673675759488
3.61,1.89,1.5187494306412528
3.62,1.89,1.5207621036876169
3.62,1.88,1.5176749672881926
3.63,1.88,1.5196876403317998
3.63,1.87,1.5166058472552233
3.64,1.87,1.5186174874735054
3.65,1.87,1.5206291276845791
3.65,1.86,1.51754800358051
3.66,1.86,1.5195596437993026
3.66,1.85,1.5164833941308578
3.67,1.85,1.51849344422466
3.68,1.85,1.520503494315449
3.68,1.84,1.517423755459639
3.69,1.84,1.5194338055546006
3.7,1.84,1.5214438556495624
3.7,1.83,1.5183655558442366
3.71,1.83,1.5203778677683943
3.71,1.82,1.5172970540068795
3.72,1.82,1.5193093659501513
3.73,1.82,1.5213217032198196
3.73,1.81,1.5182474660720076
3.74,1.81,1.5202586955253563
3.74,1.8,1.5171844583541092
3.75,1.8,1.5191956878115431
3.76,1.8,1.5212083563989482
3.76,1.79,1.5181341251815774
3.77,1.79,1.5201475307883567
3.77,1.78,1.517073299575228
3.78,1.78,1.5190867051790837
3.79,1.78,1.521100110785438
3.79,1.77,1.5180298763317879
3.8,1.77,1.520042282532609
3.8,1.76,1.516973947191595
3.81,1.76,1.5189863533857764
3.82,1.76,1.5210035081182598
3.82,1.75,1.5179340523349618
3.83,1.75,1.5199494155898008
3.83,1.74,1.5168799598052205
3.84,1.74,1.5188953230633226
3.85,1.74,1.5209106863214248
3.85,1.73,1.5178399431202543
3.86,1.73,1.5198564382852768
3.86,1.72,1.516786876378105
3.87,1.72,1.518803371538051
3.88,1.72,1.5208197014873537
3.88,1.71,1.5177562937088802
3.89,1.71,1.519771762801858
3.89,1.7,1.5167083550149327
3.9,1.7,1.5187238241062526
3.91,1.7,1.520740795848035
3.91,1.69,1.5176773899677274
3.92,1.69,1.5196943733324515
3.92,1.68,1.516630967450985
3.93,1.68,1.518647950818913
3.94,1.68,1.5206629444699646
3.94,1.67,1.517605012096087
3.95,1.67,1.5196210807119366
3.95,1.66,1.5165631483522528
3.96,1.66,1.518579216976442
3.97,1.66,1.5205992018716645
3.97,1.65,1.517541146340184
3.98,1.65,1.5195584445769095
3.98,1.64,1.516500389044794
3.99,1.64,1.518517687283794
4.0,1.64,1.5205349855230401
4.0,1.63,1.5174739714490482
4.01,1.63,1.5194914076020147
4.02,1.63,1.5215088437536877
4.02,1.62,1.518451376263475
4.03,1.62,1.5204688124156363
4.03,1.61,1.5174201048536244
4.04,1.61,1.519436451275732
4.05,1.61,1.5214527977000791
4.05,1.6,1.518402521515747
4.06,1.6,1.5204188679449295
4.06,1.59,1.517371673400308
4.07,1.59,1.519389753232001
4.08,1.59,1.5214078330534533
4.08,1.58,1.5183575542589614
4.09,1.58,1.5203756340756933
4.09,1.57,1.5173328086462414
4.1,1.57,1.5193490713353544
4.11,1.57,1.5213653340434372
4.11,1.56,1.5183302160345749
4.12,1.56,1.520348069618001
4.12,1.55,1.5173084858951627
4.13,1.55,1.519326339478046
4.14,1.55,1.521344193064477
4.14,1.54,1.518304609339719
4.15,1.54,1.5203224629248038
4.15,1.53,1.517263199668717
4.16,1.53,1.5192684243516044
4.17,1.53,1.5212736490197671
4.17,1.52,1.5182425588640793
4.18,1.52,1.520253093821433
4.18,1.51,1.5172433758696946
4.19,1.51,1.5192453986550158
4.2,1.51,1.5212474214415481
4.2,1.5,1.518237703498213
4.21,1.5,1.5202453566338963
4.21,1.49,1.517235620988557
4.22,1.49,1.5192374774603588
4.23,1.49,1.5212393339265868
4.23,1.48,1.5182295982800273
4.24,1.48,1.5202220124159624
4.24,1.47,1.51725003791134
4.25,1.47,1.5192453689811045
4.26,1.47,1.521240700124601
4.26,1.46,1.5182687255993774
4.27,1.46,1.520242846846744
4.27,1.45,1.5172806600227025
4.28,1.45,1.5192555526624136
4.29,1.45,1.5212304453544263
4.29,1.44,1.5182682584971474
4.3,1.44,1.5202431511884307
4.3,1.43,1.5173563216173092
4.31,1.43,1.5193980271826875
4.32,1.43,1.521439732748066
4.32,1.42,1.518438775079591
4.33,1.42,1.5204776878858541
4.33,1.41,1.5174801744946111
4.34,1.41,1.5195211345905002
4.34,1.4,1.5165236211761484
4.35,1.4,1.5185645812162754
4.36,1.4,1.5206055412564023
4.36,1.39,1.5176753667223282
4.37,1.39,1.5197534745780712
4.37,1.38,1.5167559148518872
4.38,1.38,1.5188340227788384
4.39,1.38,1.5209119651895575
4.39,1.37,1.5179520046325368
4.4,1.37,1.5200231288969217
4.4,1.36,1.5170631682914726
4.41,1.36,1.5191342926018545
4.42,1.36,1.5211298531215933
4.42,1.35,1.5181298053982981
4.43,1.35,1.5202412181097198
4.43,1.34,1.5172411703233792
4.44,1.34,1.5193525832297627
4.45,1.34,1.5214639961619594
4.45,1.33,1.5184233087059325
4.46,1.33,1.5204695612484953
4.46,1.32,1.517500313072454
4.47,1.32,1.519546565354354
4.47,1.31,1.516577317156831
4.48,1.31,1.5185671134687029
4.49,1.31,1.5206152452833126
4.49,1.3,1.51762227763526
4.5,1.3,1.5196704095721993
4.5,1.29,1.5167549784142529
4.51,1.29,1.518765309873805
4.52,1.29,1.5207756413425342
4.52,1.28,1.517782456728831
4.53,1.28,1.5197927881929716
4.53,1.27,1.5167989426419752
4.54,1.27,1.5188096360556953
4.55,1.27,1.5208203294811913
4.55,1.26,1.517824533359466
4.56,1.26,1.5198352267715842
4.56,1.25,1.5168294923602215
4.57,1.25,1.5188499174317336
4.58,1.25,1.5208703425040815
4.58,1.24,1.5178690375259272
4.59,1.24,1.5198894625997768
4.59,1.23,1.5168881576235207
4.6,1.23,1.5189085826928488
4.61,1.23,1.5209291289034437
4.61,1.22,1.5179277689551678
4.62,1.22,1.5199484237834673
4.62,1.21,1.5169541588218078
4.63,1.21,1.5189739989332374
4.64,1.21,1.52099383904609
4.64,1.2,1.517997765715386
4.65,1.2,1.520017605831515
4.65,1.19,1.5170202293940893
4.66,1.19,1.5190412167742537
4.67,1.19,1.5210622041553274
4.67,1.18,1.5180661344298314
4.68,1.18,1.520087121816268
4.68,1.17,1.5170949596246799
4.69,1.17,1.5191151169402577
4.7,1.17,1.5211352742560043
4.7,1.16,1.5181442358069381
4.71,1.16,1.5201643931273614
4.71,1.15,1.5171754090063096
4.72,1.15,1.5191954940566448
4.73,1.15,1.5212155791047808
4.73,1.14,1.518224880235639
4.74,1.14,1.5202449652906713
4.74,1.13,1.5172542664242075
4.75,1.13,1.5192711426775198
4.76,1.13,1.5212894241920458
4.76,1.12,1.518300021869561
4.77,1.12,1.5203183033855854
4.77,1.11,1.517328901064842
4.78,1.11,1.5193532876760099
4.79,1.11,1.5213706802250537
4.79,1.1,1.5183868381878025
4.8,1.1,1.5204042307361472
4.8,1.09,1.5174203887009852
4.81,1.09,1.5194359186671946
4.82,1.09,1.5214527347806808
4.82,1.08,1.5184688946926599
4.83,1.08,1.5204857108123602
4.83,1.07,1.5175018707277907
4.84,1.07,1.5195237362243486
4.84,1.06,1.5165463296288964
4.85,1.06,1.5185620255236996
4.86,1.06,1.5205777214093148
4.86,1.05,1.5176053553797044
4.87,1.05,1.5196181914153923
4.87,1.04,1.516642723227613
4.88,1.04,1.5186555592615227
4.89,1.04,1.5206683953004252
4.89,1.03,1.517692927109954
4.9,1.03,1.51970576315
4.9,1.02,1.5167299937707983
4.91,1.02,1.518743287475709
4.92,1.02,1.5207565811872965
4.92,1.01,1.5177868955884843
4.93,1.01,1.5197991785423208
4.93,1.0,1.5168293515805078
4.94,1.0,1.5188416345361624
4.95,1.0,1.5208539174918165
4.95,0.99,1.5178844645806329
4.96,0.99,1.5198977878435915
4.96,0.98,1.5169279609092308
4.97,0.98,1.5189412841703405
4.98,0.98,1.520954607430934
4.98,0.97,1.5179850673683424
4.99,0.97,1.5199980883242539
4.99,0.96,1.517030560461309
5.0,0.96,1.519043581417409
5.01,0.96,1.521056602374598
